date,pm2_5,air_temperature,air_humidity,is_primary_outlier,T,P0,P,U,DD,Ff,VV,hour,season,AQI,AQI_Category,AQI_Color
2024-11-26 11:00:00,65.15,-4.597416601666667,80.25666561666667,False,-8.0,766.9,779.3,86.0,16.0,5.0,10.0,11,3,156,Unhealthy,#FF0000
2024-11-26 12:00:00,44.95,-3.5036666166666666,74.05899851666666,False,-7.0,766.1,778.5,79.0,17.0,5.0,10.0,12,3,125,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 13:00:00,37.23333333333333,-2.032249973333333,66.96158239166667,False,-6.0,766.2,778.5,74.0,17.0,4.0,10.0,13,3,105,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 14:00:00,49.625,-3.507583233333333,72.55016582500001,False,-6.0,765.4,777.7,74.0,17.0,4.0,10.0,14,3,136,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 15:00:00,50.11666666666667,-4.32116662,75.95583233333333,False,-6.0,766.2,778.5,74.0,12.0,3.0,10.0,15,3,138,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 16:00:00,59.18333333333333,-5.004333286666666,80.53416526666666,False,-7.0,766.1,778.5,79.0,12.0,5.0,10.0,16,3,153,Unhealthy,#FF0000
2024-11-26 17:00:00,50.85,-4.255999931666667,78.86899874999999,False,-8.0,765.3,777.7,79.0,12.0,5.0,10.0,17,3,139,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 18:00:00,52.1,-3.7156666,76.46299853333333,False,-7.0,765.3,777.7,79.0,17.0,6.0,10.0,18,3,142,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 19:00:00,50.53333333333333,-3.399333273333333,72.50199888333333,False,-11.0,764.4,777.0,85.0,17.0,3.0,10.0,19,3,139,Unhealthy for Sensitive Groups,#FF7E00
2024-11-26 20:00:00,76.85,-4.2557499225,73.89533224166667,False,-9.0,764.5,777.0,79.0,17.0,2.0,10.0,20,3,162,Unhealthy,#FF0000
2024-11-26 21:00:00,98.61666666666666,-5.564666601666667,78.03916545,False,-12.0,764.4,777.0,85.0,13.0,3.0,10.0,21,3,174,Unhealthy,#FF0000
2024-11-26 22:00:00,94.93333333333334,-5.968666616666667,78.84983245,False,-12.0,764.4,777.0,85.0,12.0,2.0,10.0,22,3,172,Unhealthy,#FF0000
2024-11-26 23:00:00,89.56666666666666,-5.993833265,78.73033213333333,False,-12.0,764.4,777.0,85.0,13.0,3.0,10.0,23,3,169,Unhealthy,#FF0000
2024-11-27 00:00:00,66.33333333333333,-6.075999945,79.4923323,False,-10.0,764.5,777.0,79.0,12.0,5.0,10.0,0,3,157,Unhealthy,#FF0000
2024-11-27 01:00:00,60.2,-6.052999945,77.9928321,False,-8.0,763.8,776.2,79.0,12.0,5.0,10.0,1,3,153,Unhealthy,#FF0000
2024-11-27 02:00:00,80.8,-7.646499865,82.56183176666667,False,-10.0,763.7,776.2,85.0,12.0,4.0,10.0,2,3,164,Unhealthy,#FF0000
2024-11-27 03:00:00,51.61666666666667,-5.623666596666666,77.05066515,False,-11.0,763.7,776.2,85.0,12.0,2.0,10.0,3,3,141,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 04:00:00,45.141666666666666,-5.016583224166666,72.67974914999999,False,-8.0,763.1,775.5,73.0,12.0,5.0,10.0,4,3,125,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 05:00:00,48.812212643678166,-5.709326020704022,73.9865981525862,False,-11.0,763.0,775.5,79.0,17.0,4.0,10.0,5,3,134,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 06:00:00,52.48275862068966,-6.402068817241379,75.29344715517242,False,-13.0,762.1,774.7,78.0,17.0,3.0,5.0,6,3,143,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 07:00:00,51.13333333333333,-6.418666566666667,75.64299956666667,False,-12.0,762.1,774.7,85.0,12.0,4.0,10.0,7,3,140,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 08:00:00,40.88333333333333,-4.882666613333333,73.05199875,False,-11.0,762.2,774.7,79.0,12.0,3.0,10.0,8,3,114,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 09:00:00,33.041666666666664,-3.854083288333333,69.45758246666666,False,-7.0,762.4,774.7,73.0,16.0,4.0,10.0,9,3,96,Moderate,#FFFF00
2024-11-27 10:00:00,27.15833333333333,-1.96208332,64.731165625,False,-6.0,762.4,774.7,74.0,17.0,4.0,10.0,10,3,83,Moderate,#FFFF00
2024-11-27 11:00:00,34.4,-1.3580833066666669,64.10283196666667,False,-4.0,761.7,773.9,69.0,17.0,5.0,10.0,11,3,99,Moderate,#FFFF00
2024-11-27 12:00:00,30.877777777777776,-1.1944513649652777,63.39483900902778,False,-4.0,761.7,773.9,69.0,16.0,4.0,10.0,12,3,91,Moderate,#FFFF00
2024-11-27 13:00:00,27.355555555555554,-1.030819423263889,62.68684605138889,False,-4.0,761.7,773.9,74.0,17.0,3.0,10.0,13,3,84,Moderate,#FFFF00
2024-11-27 14:00:00,23.83333333333333,-0.8671874815625,61.97885309375,False,-4.0,761.2,773.4,69.0,16.0,5.0,10.0,14,3,76,Moderate,#FFFF00
2024-11-27 15:00:00,29.75,-1.4991666518333335,64.62266601666667,False,-5.0,761.2,773.4,74.0,16.0,4.0,10.0,15,3,89,Moderate,#FFFF00
2024-11-27 16:00:00,46.61111111111112,-2.382592555555556,68.55573983333333,False,-8.0,761.0,773.4,79.0,12.0,4.0,10.0,16,3,129,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 17:00:00,42.516666666666666,-2.855166638333333,69.75558213333333,False,-10.0,761.0,773.4,85.0,12.0,4.0,10.0,17,3,119,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 18:00:00,42.5,-3.3468332883333334,70.80766558333333,False,-9.0,760.3,772.7,86.0,12.0,5.0,10.0,18,3,118,Unhealthy for Sensitive Groups,#FF7E00
2024-11-27 19:00:00,32.2,-2.888499958333333,67.48599876666667,False,-9.0,760.3,772.7,79.0,17.0,4.0,10.0,19,3,94,Moderate,#FFFF00
2024-11-27 20:00:00,23.28333333333333,-2.3568332883333336,64.59283243333333,False,-7.0,760.4,772.7,73.0,17.0,4.0,10.0,20,3,75,Moderate,#FFFF00
2024-11-27 21:00:00,25.183333333333334,-2.0414999816666666,64.01249895,False,-5.0,759.7,771.9,68.0,17.0,7.0,10.0,21,3,79,Moderate,#FFFF00
2024-11-27 22:00:00,25.316666666666663,-2.8319999633333333,66.96783216666667,False,-4.0,759.8,771.9,63.0,16.0,6.0,10.0,22,3,79,Moderate,#FFFF00
2024-11-27 23:00:00,26.683333333333334,-3.668833276666666,69.40299948333333,False,-6.0,758.9,771.1,74.0,16.0,5.0,10.0,23,3,82,Moderate,#FFFF00
2024-11-28 00:00:00,21.23333333333333,-3.77333328,69.00299928333334,False,-7.0,758.8,771.1,73.0,17.0,6.0,10.0,0,3,71,Moderate,#FFFF00
2024-11-28 01:00:00,25.25,-4.139833183333334,69.67633246666668,False,-8.0,758.8,771.1,79.0,17.0,6.0,10.0,1,3,79,Moderate,#FFFF00
2024-11-28 02:00:00,33.38333333333333,-4.718499948333333,72.06333286666667,False,-8.0,758.1,770.4,73.0,17.0,5.0,10.0,2,3,96,Moderate,#FFFF00
2024-11-28 03:00:00,32.13333333333333,-5.189333305000001,73.358665,False,-7.0,758.1,770.4,73.0,17.0,5.0,10.0,3,3,94,Moderate,#FFFF00
2024-11-28 04:00:00,32.666666666666664,-5.307833273333333,73.22316608333334,False,-8.0,757.3,769.6,79.0,16.0,5.0,10.0,4,3,95,Moderate,#FFFF00
2024-11-28 05:00:00,35.82222222222222,-5.783444375,74.08383260555556,False,-9.0,757.3,769.6,79.0,16.0,4.0,10.0,5,3,102,Unhealthy for Sensitive Groups,#FF7E00
2024-11-28 06:00:00,38.977777777777774,-6.259055476666666,74.94449912777777,False,-9.0,756.6,768.9,79.0,16.0,5.0,10.0,6,3,110,Unhealthy for Sensitive Groups,#FF7E00
2024-11-28 07:00:00,42.13333333333333,-6.734666578333333,75.80516564999999,False,-9.0,756.6,768.9,79.0,16.0,5.0,10.0,7,3,118,Unhealthy for Sensitive Groups,#FF7E00
2024-11-28 08:00:00,40.71666666666667,-6.072666595,73.98749936666667,False,-9.0,756.6,768.9,79.0,16.0,5.0,10.0,8,3,114,Unhealthy for Sensitive Groups,#FF7E00
2024-11-28 09:00:00,39.92,-4.779199948,70.0655992,False,-7.0,756.7,768.9,73.0,16.0,4.0,10.0,9,3,112,Unhealthy for Sensitive Groups,#FF7E00
2024-11-28 10:00:00,40.06666666666667,-3.538833273333333,66.51966545,False,-6.0,755.9,768.1,68.0,16.0,5.0,10.0,10,3,112,Unhealthy for Sensitive Groups,#FF7E00
2024-11-28 11:00:00,33.0,-1.9888888666666669,62.03907288888889,False,-5.0,755.2,767.3,68.0,15.0,6.0,10.0,11,3,96,Moderate,#FFFF00
2024-11-28 12:00:00,24.65,-1.139749977,60.103499000000006,False,-4.0,754.5,766.6,63.0,16.0,6.0,10.0,12,3,78,Moderate,#FFFF00
2024-11-28 13:00:00,28.90909090909091,-0.6106363574,58.4841806,False,-4.0,754.5,766.6,69.0,16.0,6.0,10.0,13,3,87,Moderate,#FFFF00
2024-11-28 14:00:00,28.97306397306397,-0.674484841662963,60.55310840185185,False,-3.0,753.8,765.8,64.0,16.0,5.0,10.0,14,3,87,Moderate,#FFFF00
2024-11-28 15:00:00,29.03703703703704,-0.7383333259259259,62.6220362037037,False,-4.0,753.0,765.0,69.0,16.0,3.0,10.0,15,3,87,Moderate,#FFFF00
2024-11-28 16:00:00,25.00877192982456,-0.7383333260526316,62.65903443859649,False,-5.0,752.9,765.0,74.0,17.0,5.0,10.0,16,3,79,Moderate,#FFFF00
2024-11-28 17:00:00,23.296296296296298,-1.5198147944444445,64.09731413888889,False,-4.0,753.0,765.0,69.0,16.0,5.0,10.0,17,3,75,Moderate,#FFFF00
2024-11-28 18:00:00,23.19814814814815,-2.0845740430555555,65.35553169027779,False,-6.0,752.2,764.3,74.0,16.0,5.0,10.0,18,3,75,Moderate,#FFFF00
2024-11-28 19:00:00,23.1,-2.6493332916666668,66.61374924166667,False,-7.0,752.1,764.3,73.0,16.0,3.0,10.0,19,3,75,Moderate,#FFFF00
2024-11-28 20:00:00,31.816666666666663,-3.3619999125000004,69.5069991,False,-8.0,751.3,763.5,73.0,16.0,5.0,10.0,20,3,93,Moderate,#FFFF00
2024-11-28 21:00:00,25.183333333333334,-4.057499971666667,72.55066575000001,False,-10.0,751.2,763.5,85.0,16.0,4.0,10.0,21,3,79,Moderate,#FFFF00
2024-11-28 22:00:00,17.325,-4.7479166091666665,74.94616583333332,False,-10.0,750.5,762.8,85.0,16.0,4.0,10.0,22,3,62,Moderate,#FFFF00
2024-11-28 23:00:00,31.166666666666668,-5.5654999216666665,78.31966575,False,-10.0,750.5,762.8,79.0,15.0,4.0,10.0,23,3,92,Moderate,#FFFF00
2024-11-29 00:00:00,44.75,-6.329166576666666,81.3796655,False,-11.0,750.5,762.8,85.0,15.0,4.0,10.0,0,3,124,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 01:00:00,51.86666666666667,-7.266999895,83.94216591666667,False,-12.0,749.6,762.0,92.0,15.0,4.0,10.0,1,3,142,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 02:00:00,45.98333333333333,-8.375166561666667,85.86516535000001,False,-13.0,750.4,762.8,85.0,15.0,4.0,10.0,2,3,127,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 03:00:00,41.91666666666666,-9.335499933333333,88.18433216666666,False,-13.0,750.4,762.8,85.0,6.0,3.0,10.0,3,3,117,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 04:00:00,51.15,-9.973666441666667,88.988832,False,-13.0,750.4,762.8,92.0,6.0,3.0,10.0,4,3,140,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 05:00:00,89.13183496836362,,,False,-12.0,749.6,762.0,85.0,6.0,3.0,10.0,5,3,169,Unhealthy,#FF0000
2024-11-29 06:00:00,52.75358502726981,,,False,-14.0,750.3,762.8,92.0,3.0,3.0,10.0,6,3,144,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 07:00:00,53.80404085460992,,,False,-13.0,749.6,762.0,85.0,3.0,1.0,10.0,7,3,147,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 08:00:00,35.4,-8.25266643,82.71216535,False,-11.0,749.7,762.0,85.0,6.0,2.0,10.0,8,3,101,Moderate,#FFFF00
2024-11-29 09:00:00,36.16326530612245,-8.10938755510204,83.13081528571428,False,-10.0,750.5,762.8,85.0,3.0,2.0,10.0,9,3,103,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 10:00:00,33.55,-6.876166603333333,80.23066569999999,False,-8.0,750.6,762.8,79.0,14.0,1.0,7.0,10,3,97,Moderate,#FFFF00
2024-11-29 11:00:00,37.35833333333333,-6.142749874166666,79.57833224999999,False,-7.0,749.9,762.0,79.0,2.0,2.0,10.0,11,3,106,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 12:00:00,39.75,-4.784749955,76.99391585,False,-6.0,749.9,762.0,80.0,2.0,2.0,10.0,12,3,112,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 13:00:00,37.16008771929825,-4.838515304692983,76.7284922495614,False,-5.0,750.0,762.0,74.0,2.0,3.0,10.0,13,3,105,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 14:00:00,34.57017543859649,-4.892280654385965,76.4630686491228,False,-4.0,750.0,762.0,69.0,0.0,3.0,10.0,14,3,99,Moderate,#FFFF00
2024-11-29 15:00:00,36.16666666666666,-5.7886665766666665,78.98633215,False,-5.0,750.0,762.0,74.0,4.0,2.0,10.0,15,3,103,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 16:00:00,40.38333333333333,-7.250583274166667,82.671999,False,-7.0,749.9,762.0,79.0,0.0,2.0,6.0,16,3,113,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 17:00:00,51.36666666666667,-8.097833153333333,83.05166453333332,False,-9.0,750.6,762.8,86.0,0.0,2.0,8.0,17,3,141,Unhealthy for Sensitive Groups,#FF7E00
2024-11-29 18:00:00,56.73333333333333,-8.866666291666666,84.03274893333334,False,-11.0,750.5,762.8,92.0,1.0,2.0,3.1,18,3,152,Unhealthy,#FF0000
2024-11-29 19:00:00,57.4,-10.882499833333332,84.16499901666666,False,-12.0,750.4,762.8,92.0,1.0,2.0,3.8,19,3,152,Unhealthy,#FF0000
2024-11-29 20:00:00,59.78333333333333,-11.9401664,84.20416636666667,False,-12.0,750.4,762.8,85.0,0.0,3.0,5.0,20,3,153,Unhealthy,#FF0000
2024-11-29 21:00:00,61.53333333333333,-12.749332975,84.86249832499999,False,-13.0,751.1,763.5,85.0,0.0,2.0,8.0,21,3,154,Unhealthy,#FF0000
2024-11-29 22:00:00,63.25,-13.325499691666666,83.69166553333334,False,-14.0,751.0,763.5,85.0,4.0,4.0,9.0,22,3,155,Unhealthy,#FF0000
2024-11-29 23:00:00,71.0,-13.332166433333333,85.01233228333334,False,-15.0,751.0,763.5,85.0,4.0,2.0,10.0,23,3,159,Unhealthy,#FF0000
2024-11-30 00:00:00,63.11666666666667,-13.923499683333334,86.99083263333334,False,-16.0,750.9,763.5,85.0,0.0,2.0,10.0,0,3,155,Unhealthy,#FF0000
2024-11-30 01:00:00,65.76666666666667,-14.61533305,87.90649941666668,False,-18.0,750.8,763.5,92.0,2.0,3.0,10.0,1,3,156,Unhealthy,#FF0000
2024-11-30 02:00:00,62.81666666666667,-15.659833016666663,88.47733215,False,-18.0,750.8,763.5,84.0,1.0,3.0,5.0,2,3,155,Unhealthy,#FF0000
2024-11-30 03:00:00,58.66666666666666,-16.637166483333335,88.11649925,False,-16.0,751.7,764.3,85.0,1.0,3.0,5.0,3,3,153,Unhealthy,#FF0000
2024-11-30 04:00:00,58.31666666666667,-16.149999725,88.23399878333333,False,-17.0,751.7,764.3,92.0,0.0,3.0,10.0,4,3,152,Unhealthy,#FF0000
2024-11-30 05:00:00,110.81508627815518,,,False,-17.0,751.7,764.3,85.0,1.0,3.0,10.0,5,3,180,Unhealthy,#FF0000
2024-11-30 06:00:00,67.9578442490624,,,False,-17.0,751.7,764.3,92.0,0.0,2.0,4.4,6,3,158,Unhealthy,#FF0000
2024-11-30 07:00:00,54.10650964905791,,,False,-16.0,751.7,764.3,85.0,0.0,2.0,5.0,7,3,148,Unhealthy for Sensitive Groups,#FF7E00
2024-11-30 08:00:00,40.337225872970464,,,False,-16.0,751.7,764.3,85.0,0.0,2.0,5.0,8,3,113,Unhealthy for Sensitive Groups,#FF7E00
2024-11-30 09:00:00,65.0178837632539,,,False,-16.0,752.4,765.0,85.0,0.0,2.0,3.5,9,3,156,Unhealthy,#FF0000
2024-11-30 10:00:00,40.11727939636644,,,False,-16.0,752.4,765.0,85.0,0.0,2.0,5.0,10,3,113,Unhealthy for Sensitive Groups,#FF7E00
2024-11-30 11:00:00,53.785282650070336,,,False,-15.0,752.5,765.0,85.0,0.0,2.0,7.0,11,3,147,Unhealthy for Sensitive Groups,#FF7E00
2024-11-30 12:00:00,76.26805527896879,,,False,-15.0,752.5,765.0,85.0,0.0,3.0,5.0,12,3,162,Unhealthy,#FF0000
2024-11-30 13:00:00,80.93525034797398,,,False,-14.0,752.5,765.0,85.0,0.0,3.0,5.0,13,3,164,Unhealthy,#FF0000
2024-11-30 14:00:00,111.47044832909948,,,False,-14.0,752.5,765.0,85.0,1.0,3.0,10.0,14,3,180,Unhealthy,#FF0000
2024-11-30 15:00:00,57.11465178357864,,,False,-14.0,752.5,765.0,85.0,0.0,2.0,6.0,15,3,152,Unhealthy,#FF0000
2024-11-30 16:00:00,55.72252788207982,,,False,-14.0,752.5,765.0,85.0,14.0,1.0,8.0,16,3,151,Unhealthy,#FF0000
2024-11-30 17:00:00,30.544378161738248,,,False,-17.0,752.4,765.0,92.0,6.0,1.0,5.0,17,3,90,Moderate,#FFFF00
2024-11-30 18:00:00,31.24733571116919,,,False,-16.0,752.4,765.0,85.0,6.0,2.0,9.0,18,3,92,Moderate,#FFFF00
2024-11-30 19:00:00,45.046953321062205,,,False,-16.0,753.2,765.8,85.0,6.0,2.0,6.0,19,3,125,Unhealthy for Sensitive Groups,#FF7E00
2024-11-30 20:00:00,37.92482175545584,,,False,-16.0,752.4,765.0,85.0,7.0,0.0,6.0,20,3,107,Unhealthy for Sensitive Groups,#FF7E00
2024-11-30 21:00:00,31.54537563622075,,,False,-18.0,753.1,765.8,84.0,6.0,2.0,5.0,21,3,93,Moderate,#FFFF00
2024-11-30 22:00:00,78.05,-14.557166475,87.56916535,False,-19.0,753.0,765.8,84.0,7.0,0.0,6.0,22,3,163,Unhealthy,#FF0000
2024-11-30 23:00:00,122.01666666666668,-14.521166441666669,87.76166523333333,False,-21.0,752.9,765.8,84.0,14.0,1.0,4.0,23,3,186,Unhealthy,#FF0000
2024-12-01 00:00:00,80.11666666666666,-14.405499633333331,88.14083261666666,False,-20.0,752.2,765.0,84.0,15.0,2.0,5.0,0,0,164,Unhealthy,#FF0000
2024-12-01 01:00:00,79.31666666666666,-14.297832908333334,87.4016657,False,-20.0,752.2,765.0,77.0,16.0,1.0,6.0,1,0,164,Unhealthy,#FF0000
2024-12-01 02:00:00,148.26666666666668,-14.510166333333332,87.95883213333333,False,-21.0,752.2,765.0,77.0,15.0,2.0,10.0,2,0,200,Unhealthy,#FF0000
2024-12-01 03:00:00,102.46666666666668,-14.89983315,88.64833163333333,False,-20.0,752.2,765.0,84.0,15.0,2.0,10.0,3,0,176,Unhealthy,#FF0000
2024-12-01 04:00:00,76.18333333333334,-14.458999708333332,89.97016526666667,False,-18.0,752.3,765.0,84.0,7.0,0.0,0.6,4,0,162,Unhealthy,#FF0000
2024-12-01 05:00:00,81.12092102952747,,,False,-19.0,752.3,765.0,84.0,16.0,1.0,5.0,5,0,164,Unhealthy,#FF0000
2024-12-01 06:00:00,91.64982289706424,,,False,-20.0,752.2,765.0,84.0,15.0,1.0,10.0,6,0,170,Unhealthy,#FF0000
2024-12-01 07:00:00,63.073968705616366,,,False,-20.0,752.2,765.0,84.0,15.0,1.0,10.0,7,0,155,Unhealthy,#FF0000
2024-12-01 08:00:00,127.46714920734212,,,False,-19.0,752.3,765.0,84.0,14.0,1.0,10.0,8,0,189,Unhealthy,#FF0000
2024-12-01 09:00:00,132.56396228882437,,,False,-17.0,752.4,765.0,85.0,15.0,1.0,6.0,9,0,192,Unhealthy,#FF0000
2024-12-01 10:00:00,40.34736571255699,,,False,-15.0,752.5,765.0,85.0,14.0,1.0,10.0,10,0,113,Unhealthy for Sensitive Groups,#FF7E00
2024-12-01 11:00:00,153.66666666666666,-8.07999989,85.10433198333334,False,-12.0,751.9,764.3,92.0,14.0,1.0,10.0,11,0,204,Very Unhealthy,#99004C
2024-12-01 12:00:00,219.16666666666663,-6.974166608333333,81.45916555000001,False,-11.0,752.0,764.3,85.0,7.0,0.0,10.0,12,0,270,Very Unhealthy,#99004C
2024-12-01 13:00:00,184.65,-5.699166626666667,76.54333258333332,False,-11.0,751.2,763.5,85.0,12.0,2.0,10.0,13,0,235,Very Unhealthy,#99004C
2024-12-01 14:00:00,198.38333333333333,-5.88099993,81.5988323,False,-10.0,752.0,764.3,85.0,17.0,1.0,10.0,14,0,249,Very Unhealthy,#99004C
2024-12-01 15:00:00,134.95,-6.9246665966666665,82.72983251666666,False,-10.0,752.0,764.3,92.0,9.0,2.0,10.0,15,0,193,Unhealthy,#FF0000
2024-12-01 16:00:00,134.68333333333334,-7.877166463333333,83.57783233333333,False,-9.0,752.7,765.0,86.0,14.0,1.0,10.0,16,0,193,Unhealthy,#FF0000
2024-12-01 17:00:00,151.85,-8.254833062500001,83.65799891666667,False,-9.0,752.7,765.0,86.0,14.0,1.0,10.0,17,0,202,Very Unhealthy,#99004C
2024-12-01 18:00:00,116.49166666666666,-8.4059163625,85.19516556666666,False,-10.0,752.7,765.0,92.0,7.0,0.0,10.0,18,0,183,Unhealthy,#FF0000
2024-12-01 19:00:00,95.91666666666669,-10.574333191666666,85.90666553333334,False,-10.0,753.5,765.8,92.0,4.0,3.0,0.9,19,0,172,Unhealthy,#FF0000
2024-12-01 20:00:00,66.73333333333333,-12.073499725,85.29066525,False,-11.0,753.4,765.8,85.0,4.0,5.0,5.0,20,0,157,Unhealthy,#FF0000
2024-12-01 21:00:00,60.41666666666666,-13.374499616666666,86.64133215,False,-13.0,754.1,766.6,85.0,4.0,5.0,8.0,21,0,154,Unhealthy,#FF0000
2024-12-01 22:00:00,60.43333333333333,-13.532166316666666,90.25883188333334,False,-14.0,754.8,767.3,85.0,0.0,4.0,10.0,22,0,154,Unhealthy,#FF0000
2024-12-01 23:00:00,55.66666666666666,-12.180666416666666,90.56616551666666,False,-14.0,754.8,767.3,92.0,4.0,3.0,6.0,23,0,151,Unhealthy,#FF0000
2024-12-02 00:00:00,48.38333333333333,-11.38233315,89.96349828333334,False,-13.0,755.6,768.1,92.0,4.0,3.0,7.0,0,0,133,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 01:00:00,44.85,-10.907999841666667,92.15166556666668,False,-12.0,755.6,768.1,92.0,4.0,4.0,8.0,1,0,124,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 02:00:00,42.91666666666666,-10.5084998,92.04416593333332,False,-11.0,756.5,768.9,85.0,0.0,3.0,6.0,2,0,120,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 03:00:00,43.06666666666667,-10.557166391666668,91.72249863333332,False,-11.0,756.5,768.9,92.0,0.0,2.0,7.0,3,0,120,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 04:00:00,41.7,-9.982166341666666,91.25899878333333,False,-11.0,757.2,769.6,85.0,1.0,2.0,6.0,4,0,116,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 05:00:00,39.53333333333333,-9.288999808333331,91.27499823333332,False,-10.0,757.2,769.6,85.0,2.0,3.0,10.0,5,0,111,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 06:00:00,37.15,-8.466166466666667,91.64041535,False,-10.0,758.0,770.4,92.0,2.0,3.0,7.0,6,0,105,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 07:00:00,38.84166666666667,-7.577999953333333,92.4087484,False,-9.0,758.0,770.4,93.0,2.0,3.0,7.0,7,0,109,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 08:00:00,38.25,-6.684416543333333,92.34324885,False,-8.0,758.8,771.1,93.0,3.0,2.0,5.0,8,0,108,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 09:00:00,42.41666666666666,-5.888166628333334,92.15024846666668,False,-7.0,758.8,771.1,93.0,3.0,3.0,3.2,9,0,118,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 10:00:00,41.266666666666666,-5.097166580000001,91.74949915,False,-6.0,759.7,771.9,93.0,2.0,3.0,2.9,10,0,115,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 11:00:00,39.766666666666666,-4.518833308333333,90.41083261666668,False,-6.0,759.7,771.9,93.0,2.0,3.0,8.0,11,0,112,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 12:00:00,38.3,-4.184999951666667,88.63899865,False,-5.0,759.7,771.9,86.0,6.0,2.0,10.0,12,0,108,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 13:00:00,45.49166666666667,-3.9944166,87.43741566666667,False,-4.0,759.8,771.9,80.0,1.0,4.0,10.0,13,0,126,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 14:00:00,45.391666666666666,-3.80774993,86.395165425,False,-4.0,759.8,771.9,80.0,1.0,4.0,10.0,14,0,126,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 15:00:00,43.87668439716312,-3.875577061808511,87.70875255292553,False,-5.0,759.7,771.9,86.0,2.0,3.0,10.0,15,0,122,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 16:00:00,42.361702127659576,-3.943404193617021,89.02233968085106,False,-6.0,759.7,771.9,86.0,6.0,2.0,5.0,16,0,118,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 17:00:00,45.85,-4.095333273333333,89.698832,False,-6.0,760.4,772.7,86.0,6.0,3.0,8.0,17,0,127,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 18:00:00,41.55,-4.03699995,87.94649885,False,-6.0,760.4,772.7,86.0,6.0,3.0,10.0,18,0,116,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 19:00:00,30.55,-4.029166625,86.31233184999999,False,-6.0,760.4,772.7,86.0,6.0,3.0,10.0,19,0,90,Moderate,#FFFF00
2024-12-02 20:00:00,32.083333333333336,-4.290833318333333,86.30066578333334,False,-6.0,760.4,772.7,86.0,6.0,3.0,10.0,20,0,94,Moderate,#FFFF00
2024-12-02 21:00:00,36.88333333333333,-4.547249956666667,86.66949894999999,False,-6.0,760.4,772.7,86.0,6.0,3.0,10.0,21,0,104,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 22:00:00,37.9,-5.258333255,87.87424875,False,-7.0,761.1,773.4,86.0,3.0,2.0,10.0,22,0,107,Unhealthy for Sensitive Groups,#FF7E00
2024-12-02 23:00:00,41.03333333333333,-6.72833324,90.1814988,False,-9.0,761.0,773.4,93.0,3.0,3.0,10.0,23,0,115,Unhealthy for Sensitive Groups,#FF7E00
2024-12-03 00:00:00,39.98333333333333,-8.297083203333333,91.54791516666668,False,-12.0,760.2,772.7,92.0,3.0,4.0,5.0,0,0,112,Unhealthy for Sensitive Groups,#FF7E00
